epoch,train_loss,val_loss,val_acc,val_auc_macro,val_prec_macro,val_rec_macro,val_f1_macro,prec_class_0,prec_class_1,prec_class_2,prec_class_3,prec_class_4,prec_class_5,prec_class_6,rec_class_0,rec_class_1,rec_class_2,rec_class_3,rec_class_4,rec_class_5,rec_class_6,f1_class_0,f1_class_1,f1_class_2,f1_class_3,f1_class_4,f1_class_5,f1_class_6,auc_class_0,auc_class_1,auc_class_2,auc_class_3,auc_class_4,auc_class_5,auc_class_6
34,0.7833814129709653,0.740445371658083,0.7467597208374875,0.8871504702330888,0.4374353805416928,0.3889089569417438,0.3992172127040679,0.4166666666666667,0.5581395348837209,0.4318181818181818,0.25,0.8518518518518519,0.5535714285714286,0.0,0.45454545454545453,0.46153846153846156,0.5181818181818182,0.08333333333333333,0.9254843517138599,0.27927927927927926,0.0,0.43478260869565216,0.5052631578947369,0.47107438016528924,0.125,0.8871428571428571,0.3712574850299401,0.0,0.9497032177444549,0.9471204400226483,0.8639417693169094,0.9290279179280188,0.9062180166268653,0.8453722781077041,0.768669651885021
35,0.7839541700604844,0.7463048753284273,0.744765702891326,0.8831992743073401,0.5294506663168403,0.32206788928100405,0.35237207870317605,0.3333333333333333,0.5476190476190477,0.46236559139784944,1.0,0.8046971569839307,0.5581395348837209,0.0,0.15151515151515152,0.4423076923076923,0.39090909090909093,0.08333333333333333,0.970193740685544,0.21621621621621623,0.0,0.20833333333333334,0.48936170212765956,0.4236453201970443,0.15384615384615385,0.8797297297297297,0.3116883116883117,0.0,0.945204623555139,0.9334303971527946,0.8696732159218162,0.8849646821392534,0.8998931643114934,0.8404031834525109,0.8088256536183736
36,0.7800251204673558,0.7489490168435233,0.7407776669990029,0.8810611816985957,0.44393669106654343,0.36782279897034,0.3883130023898008,0.5,0.42592592592592593,0.5573770491803278,0.3333333333333333,0.8190104166666666,0.47191011235955055,0.0,0.42424242424242425,0.4423076923076923,0.3090909090909091,0.08333333333333333,0.9374068554396423,0.3783783783783784,0.0,0.45901639344262296,0.4339622641509434,0.39766081871345027,0.13333333333333333,0.8742182070882557,0.42,0.0,0.9475164011246486,0.9403866375475208,0.8611116766771864,0.9073326606121762,0.8969080494855726,0.8445642952369409,0.7696085512061245
37,0.7793497764356604,0.7975020068032401,0.7318045862412762,0.8797515245525835,0.36084995908941925,0.40737668770455654,0.37055604567580447,0.296875,0.3516483516483517,0.5,0.0,0.8833087149187593,0.49411764705882355,0.0,0.5757575757575758,0.6153846153846154,0.39090909090909093,0.0,0.8912071535022354,0.3783783783783784,0.0,0.3917525773195876,0.44755244755244755,0.4387755102040816,0.0,0.887240356083086,0.42857142857142855,0.0,0.9469853170884098,0.9388093504812748,0.8523363534561743,0.8951395896400942,0.9014463217998673,0.8363127701692723,0.7872309692329914
38,0.783149443668862,0.7604435890439957,0.7437686939182453,0.8814779394172866,0.3801577546377363,0.34063779965419305,0.34085377059120325,0.37037037037037035,0.46153846153846156,0.5357142857142857,0.0,0.8197969543147208,0.47368421052631576,0.0,0.30303030303030304,0.5769230769230769,0.13636363636363635,0.0,0.96274217585693,0.40540540540540543,0.0,0.3333333333333333,0.5128205128205128,0.21739130434782608,0.0,0.8855380397532556,0.4368932038834951,0.0,0.9483286472977195,0.9321766561514195,0.867952763921409,0.9022031617894384,0.8976487170739591,0.8402213873065891,0.7818142423804709
39,0.7510732590607857,0.7349049515194364,0.7557328015952144,0.8837730384855539,0.3996984991500434,0.36967697049664267,0.3753436696819448,0.39473684210526316,0.423728813559322,0.5753424657534246,0.0,0.8303108808290155,0.5737704918032787,0.0,0.45454545454545453,0.4807692307692308,0.38181818181818183,0.0,0.9552906110283159,0.3153153153153153,0.0,0.4225352112676056,0.45045045045045046,0.45901639344262296,0.0,0.8884268884268884,0.4069767441860465,0.0,0.9501093408309903,0.9392340046914179,0.869377990430622,0.9015304406323579,0.9003061426031997,0.8402112875207046,0.7856420626895855
40,0.76129471929106,0.7710736706143334,0.7427716849451645,0.8782911101950458,0.4626746039219463,0.4092800125587011,0.40225182172236096,0.4411764705882353,0.35,0.5735294117647058,0.5,0.855944055944056,0.5180722891566265,0.0,0.45454545454545453,0.6730769230769231,0.35454545454545455,0.08333333333333333,0.9120715350223547,0.38738738738738737,0.0,0.44776119402985076,0.4605263157894737,0.43820224719101125,0.14285714285714285,0.8831168831168831,0.44329896907216493,0.0,0.9478600437363325,0.942247027420529,0.858709151990227,0.8812647157753111,0.9002208536081734,0.8372217508988811,0.780514227935866
41,0.7593467166162517,0.7304441663953993,0.744765702891326,0.8864508926672757,0.37993145481095797,0.3143985316116464,0.3340790217715116,0.3157894736842105,0.46938775510204084,0.5072463768115942,0.0,0.8056930693069307,0.5614035087719298,0.0,0.18181818181818182,0.4423076923076923,0.3181818181818182,0.0,0.970193740685544,0.2882882882882883,0.0,0.23076923076923078,0.45544554455445546,0.39106145251396646,0.0,0.8803245436105477,0.38095238095238093,0.0,0.9482661668228679,0.9423481355658011,0.8745800671892496,0.8994281870164816,0.905032948485447,0.8454530763947805,0.7900476671963022
42,0.7681028993978892,0.7304505507151285,0.7477567298105683,0.8875536581060447,0.47392080662780744,0.3871847248896429,0.3947036699083007,0.45161290322580644,0.4125,0.5507246376811594,0.5,0.8285340314136126,0.5740740740740741,0.0,0.42424242424242425,0.6346153846153846,0.34545454545454546,0.08333333333333333,0.9433681073025335,0.27927927927927926,0.0,0.4375,0.5,0.4245810055865922,0.14285714285714285,0.8822299651567944,0.37575757575757573,0.0,0.9529209621993128,0.945907142279382,0.8634887508907666,0.877480659266734,0.9069631731097265,0.8515836464266958,0.8145312725696953
43,0.7480699146447116,0.7436838528466603,0.7607178464606181,0.8821804427827694,0.4678047514560821,0.40736238359189175,0.41314110618269995,0.36585365853658536,0.509090909090909,0.5242718446601942,0.5,0.8622589531680441,0.5131578947368421,0.0,0.45454545454545453,0.5384615384615384,0.4909090909090909,0.08333333333333333,0.9329359165424739,0.35135135135135137,0.0,0.40540540540540543,0.5233644859813084,0.5070422535211268,0.14285714285714285,0.8962061560486757,0.41711229946524064,0.0,0.949828178694158,0.9421054760171479,0.8703960093657742,0.8876555667675747,0.9013924550661663,0.8458267684725083,0.7780586450960567
